x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0.5188077688217163,0.5599806308746338,0.25685855746269226,0.5137466788291931,0.556204080581665,0.27125659584999084,0.5126447677612305,0.5525690913200378,0.27128472924232483,0.5116034150123596,0.548859179019928,0.2712171673774719,0.5167242884635925,0.566325306892395,0.2764926254749298,0.5176860094070435,0.5700053572654724,0.27652376890182495,0.5186642408370972,0.5736406445503235,0.2764582931995392,0.5105829834938049,0.5409772992134094,0.3146492540836334,0.5199791193008423,0.5771967768669128,0.34149038791656494,0.5208882093429565,0.5519994497299194,0.2711793780326843,0.5243139863014221,0.5635718107223511,0.2786943018436432,0.5160118937492371,0.5014117360115051,0.26761215925216675,0.5405130982398987,0.585880696773529,0.3264244496822357,0.5253468751907349,0.4684992730617523,0.19741065800189972,0.5742990970611572,0.6049102544784546,0.3519420325756073,0.5101802349090576,0.46303340792655945,0.1395629346370697,0.5768376588821411,0.5900070071220398,0.4202825129032135,0.5080469846725464,0.4611126482486725,0.13064616918563843,0.5803008079528809,0.5809495449066162,0.4400107264518738,0.5068010687828064,0.4674523174762726,0.14302553236484528,0.5753710269927979,0.5821968913078308,0.44329604506492615,0.5096063613891602,0.46723252534866333,0.14260126650333405,0.5743421912193298,0.5846980810165405,0.42402297258377075,0.6010907292366028,0.4914465546607971,-0.02114986628293991,0.6136773824691772,0.5463848114013672,0.021040361374616623,0.6568516492843628,0.48373687267303467,-0.19140534102916718,0.688046932220459,0.6062440276145935,-0.12695051729679108,0.6937898993492126,0.5822020769119263,-0.1777515858411789,0.762927770614624,0.6878523230552673,-0.23956075310707092,0.6968374848365784,0.5993579030036926,-0.17486299574375153,0.7768563628196716,0.6876407265663147,-0.2535061240196228,0.7137695550918579,0.5993759036064148,-0.20963504910469055,0.7868210077285767,0.7359533309936523,-0.31794634461402893
0.5366315245628357,0.5541275143623352,-0.40807753801345825,0.5284766554832458,0.5510122179985046,-0.4155222773551941,0.5268927216529846,0.5479308366775513,-0.4154253900051117,0.5253896713256836,0.5448039174079895,-0.41547495126724243,0.5320223569869995,0.5602588653564453,-0.41703853011131287,0.5328817367553711,0.5634746551513672,-0.41715866327285767,0.5337244272232056,0.5666641592979431,-0.41728296875953674,0.5204225778579712,0.5402668118476868,-0.36090952157974243,0.5323197841644287,0.5729053020477295,-0.36666566133499146,0.5378491282463074,0.5486057996749878,-0.37818628549575806,0.5412436723709106,0.5584278106689453,-0.38028401136398315,0.523262619972229,0.5185849070549011,-0.23782093822956085,0.5534238219261169,0.5852512717247009,-0.2585407793521881,0.5375446677207947,0.4984171986579895,-0.16058702766895294,0.5809139013290405,0.5744352340698242,-0.19252994656562805,0.5341925621032715,0.49907004833221436,-0.16191008687019348,0.5774747133255005,0.5418660044670105,-0.161940798163414,0.5336097478866577,0.5002895593643188,-0.16693063080310822,0.5808876752853394,0.5331197381019592,-0.15808948874473572,0.5309653878211975,0.5014927983283997,-0.17172951996326447,0.57579505443573,0.5336238145828247,-0.17115023732185364,0.5329887866973877,0.5029224157333374,-0.1623210608959198,0.5744587182998657,0.5353588461875916,-0.1632300764322281,0.608430027961731,0.5055773258209229,-0.008032373152673244,0.6212933659553528,0.5497835278511047,0.00803645420819521,0.6393760442733765,0.5007379055023193,-0.19434581696987152,0.6875995397567749,0.6032200455665588,-0.09693403542041779,0.6850115060806274,0.5827226638793945,-0.11384282261133194,0.7628319263458252,0.6776541471481323,-0.09657467901706696,0.687895655632019,0.5982894897460938,-0.10619263350963593,0.7746850252151489,0.6816354990005493,-0.09833748638629913,0.7032116055488586,0.6033539175987244,-0.177422434091568,0.7874426245689392,0.7085297703742981,-0.17495417594909668
0.5318296551704407,0.5629259347915649,-0.25262513756752014,0.5235418081283569,0.5599504709243774,-0.2537183165550232,0.5224999785423279,0.5565316677093506,-0.253662109375,0.5215332508087158,0.5531308054924011,-0.253757506608963,0.5257182121276855,0.5705934762954712,-0.253782719373703,0.5262446403503418,0.574299156665802,-0.25379353761672974,0.5267302393913269,0.5779946446418762,-0.2538633346557617,0.5190664529800415,0.5484578609466553,-0.19349585473537445,0.5264679193496704,0.5848563313484192,-0.19050899147987366,0.5349401235580444,0.556786835193634,-0.22358766198158264,0.5373340249061584,0.5679047107696533,-0.2230171263217926,0.5338141918182373,0.5233408212661743,-0.12122271209955215,0.5493922829627991,0.6060327291488647,-0.11523424088954926,0.5590817928314209,0.49738529324531555,-0.06023787707090378,0.5762192010879517,0.6074846386909485,-0.07185887545347214,0.5810545086860657,0.48559239506721497,-0.07317505776882172,0.5976124405860901,0.5731017589569092,-0.06679799407720566,0.5874484777450562,0.4769239127635956,-0.07474347949028015,0.607490062713623,0.5637997388839722,-0.06274405866861343,0.5857003331184387,0.4814681112766266,-0.08996554464101791,0.6051542162895203,0.561554491519928,-0.07742385566234589,0.5842911005020142,0.4859108030796051,-0.07819327712059021,0.6014096140861511,0.563049852848053,-0.07059971988201141,0.631831169128418,0.505626916885376,-0.004794811364263296,0.6515695452690125,0.5578039884567261,0.00454296637326479,0.5778389573097229,0.45049598813056946,-0.14034424722194672,0.7137043476104736,0.6340427994728088,0.015164623036980629,0.5409226417541504,0.4889051616191864,-0.1637304425239563,0.7860563397407532,0.7118126749992371,-0.019719701260328293,0.5399857759475708,0.4967344403266907,-0.16424018144607544,0.7923501133918762,0.7167348861694336,-0.024672089144587517,0.5160847306251526,0.4952935576438904,-0.18536610901355743,0.7937532663345337,0.7661254405975342,-0.06512394547462463
0.5241276621818542,0.5745589137077332,-0.0531926155090332,0.5167471170425415,0.571945309638977,-0.05166560411453247,0.5152896642684937,0.5690839290618896,-0.05167471244931221,0.5138922333717346,0.5661938786506653,-0.05173742026090622,0.5198529958724976,0.580746591091156,-0.04902425780892372,0.5205082297325134,0.5837505459785461,-0.04903673008084297,0.5211464166641235,0.5867257714271545,-0.04905366152524948,0.5085625648498535,0.5617848038673401,-0.004263273440301418,0.5189908742904663,0.5921983122825623,0.010169229470193386,0.5253831148147583,0.5691201090812683,-0.030658189207315445,0.5285667181015015,0.5778783559799194,-0.026739031076431274,0.5129645466804504,0.5313775539398193,0.025369804352521896,0.5410272479057312,0.6055079102516174,0.0607474222779274,0.5223744511604309,0.4879319369792938,-0.040143586695194244,0.5732212066650391,0.5941733121871948,0.07591253519058228,0.5103902220726013,0.47404539585113525,-0.13245442509651184,0.576198399066925,0.5678088665008545,0.06502462178468704,0.5083953142166138,0.46966537833213806,-0.15444619953632355,0.5776668190956116,0.5599439740180969,0.06991095840930939,0.5040516257286072,0.4728134870529175,-0.14659735560417175,0.5754378437995911,0.5607254505157471,0.0638546571135521,0.5077570080757141,0.47637125849723816,-0.13260646164417267,0.5751785039901733,0.5622028708457947,0.06397764384746552,0.6180070638656616,0.5147818922996521,-0.01788436621427536,0.6297353506088257,0.5581311583518982,0.018011435866355896,0.6404014229774475,0.49859726428985596,-0.17400860786437988,0.6869221925735474,0.6052543520927429,-0.09656355530023575,0.7057915925979614,0.5742612481117249,-0.12928113341331482,0.7577623128890991,0.6795628070831299,-0.11662477254867554,0.7139599323272705,0.5869775414466858,-0.12466146796941757,0.7707136273384094,0.6827154159545898,-0.12011581659317017,0.7250415086746216,0.5923252105712891,-0.1840566098690033,0.7757428884506226,0.7258930206298828,-0.18780210614204407
0.5356491208076477,0.5775727033615112,-0.06721672415733337,0.5290610790252686,0.5746361017227173,-0.06637940555810928,0.5279726386070251,0.5717248916625977,-0.06636738777160645,0.5269516706466675,0.568760871887207,-0.06643326580524445,0.5312207341194153,0.5833240151405334,-0.06363551318645477,0.5316216945648193,0.5862720608711243,-0.06366927176713943,0.5319979786872864,0.5891947150230408,-0.06379485130310059,0.5229140520095825,0.5634157657623291,-0.028588443994522095,0.5301276445388794,0.5943509936332703,-0.012315201573073864,0.5373896360397339,0.5723998546600342,-0.04880118370056152,0.5397109985351562,0.5811565518379211,-0.044299494475126266,0.5238276124000549,0.5317056775093079,-0.003746321424841881,0.5457279086112976,0.6119509339332581,0.010742830112576485,0.5182731747627258,0.5114848017692566,-0.07795529067516327,0.5517362356185913,0.6201027035713196,0.04613473266363144,0.5148241519927979,0.530350387096405,-0.1527298390865326,0.5443633198738098,0.6063143014907837,0.12402178347110748,0.5142956972122192,0.5312387943267822,-0.16209718585014343,0.5439943075180054,0.60100919008255,0.13967391848564148,0.5158844590187073,0.5343683362007141,-0.1516556292772293,0.5446447134017944,0.6015496850013733,0.13692614436149597,0.5180730223655701,0.5363101959228516,-0.1505308449268341,0.5458502769470215,0.6023399233818054,0.1260017454624176,0.6286078095436096,0.5141611695289612,-0.01406258624047041,0.6466506123542786,0.5627270340919495,0.014026544988155365,0.5887097120285034,0.4852156937122345,-0.16281268000602722,0.6947418451309204,0.6126461625099182,-0.14926989376544952,0.6499654054641724,0.5528561472892761,-0.21060220897197723,0.759594202041626,0.6806774139404297,-0.26614826917648315,0.7027946710586548,0.5669411420822144,-0.21492917835712433,0.7863239645957947,0.6809168457984924,-0.27854499220848083,0.6457454562187195,0.5752410292625427,-0.24209558963775635,0.779366135597229,0.7249597907066345,-0.34240585565567017
0.5267477035522461,0.5763050317764282,-0.1832314431667328,0.5195499658584595,0.5769177079200745,-0.17936000227928162,0.5192440748214722,0.5757550001144409,-0.17939704656600952,0.5179070234298706,0.5676561594009399,-0.17946746945381165,0.5212355852127075,0.5838976502418518,-0.17838455736637115,0.5214818716049194,0.585677981376648,-0.17842906713485718,0.5235024690628052,0.5883437991142273,-0.17847225069999695,0.5133835673332214,0.5632503032684326,-0.11477722227573395,0.5213565826416016,0.5939787030220032,-0.10931149870157242,0.5282796025276184,0.571299135684967,-0.15527327358722687,0.5306890606880188,0.5801630616188049,-0.15385344624519348,0.5196141004562378,0.5340734124183655,-0.0769633799791336,0.5416024923324585,0.6122579574584961,-0.06193544343113899,0.5229741930961609,0.4922483563423157,-0.17016419768333435,0.5567814111709595,0.617480456829071,-0.11040717363357544,0.5076087713241577,0.49304187297821045,-0.2932150661945343,0.5448885560035706,0.6021547317504883,-0.16912701725959778,0.5015594959259033,0.48884516954421997,-0.3150605261325836,0.5424790382385254,0.5982560515403748,-0.174936905503273,0.5020796656608582,0.49787771701812744,-0.3104892671108246,0.5413910150527954,0.5994986295700073,-0.1744706928730011,0.5061107873916626,0.4988631308078766,-0.2948947846889496,0.54322350025177,0.5991166830062866,-0.16993281245231628,0.6275421380996704,0.5143393874168396,-0.012861286289989948,0.641615092754364,0.5639838576316833,0.012830564752221107,0.6100524067878723,0.48318758606910706,-0.206709623336792,0.6976522207260132,0.6165530681610107,-0.10762934386730194,0.666770875453949,0.5390346050262451,-0.14675761759281158,0.7665612697601318,0.6859665513038635,-0.1538272202014923,0.6745374798774719,0.550140380859375,-0.13942214846611023,0.7857181429862976,0.6875701546669006,-0.16114558279514313,0.6813082695007324,0.5513900518417358,-0.20043325424194336,0.7784692049026489,0.7234895825386047,-0.23462991416454315
0.5269972681999207,0.5720590949058533,-0.262041836977005,0.5197455286979675,0.5769695043563843,-0.2742222845554352,0.5195490121841431,0.5767909288406372,-0.2742141783237457,0.5188461542129517,0.5747998356819153,-0.2742198407649994,0.5243266224861145,0.5715003609657288,-0.2732834219932556,0.5244885683059692,0.5702781677246094,-0.2733721137046814,0.5255663990974426,0.5692812204360962,-0.27344492077827454,0.5221666693687439,0.571755588054657,-0.2586763799190521,0.5268140435218811,0.5699073672294617,-0.2536379098892212,0.528911828994751,0.5702558159828186,-0.24810989201068878,0.5312883853912354,0.5713893175125122,-0.24684181809425354,0.5360501408576965,0.5770124793052673,-0.21020790934562683,0.5453612208366394,0.560640275478363,-0.15966221690177917,0.5273630023002625,0.5661565065383911,-0.27351444959640503,0.5495401620864868,0.5740805864334106,-0.1648467630147934,0.5036782622337341,0.554463803768158,-0.3894578814506531,0.5340642929077148,0.5983275771141052,-0.2189793884754181,0.4949661195278168,0.5536149740219116,-0.42483052611351013,0.5315985679626465,0.5901528596878052,-0.2303939163684845,0.49487099051475525,0.5502713322639465,-0.4241277277469635,0.5313625931739807,0.5911375284194946,-0.24432256817817688,0.4990214407444,0.5501604080200195,-0.39355146884918213,0.5325636863708496,0.5919044613838196,-0.2256055325269699,0.6399901509284973,0.5397771000862122,-0.029774215072393417,0.6424334645271301,0.5408309102058411,0.029853438958525658,0.6608522534370422,0.5647404193878174,-0.13988414406776428,0.6909332275390625,0.6046485900878906,-0.045258477330207825,0.7136172652244568,0.6102549433708191,-0.11740612983703613,0.7647228837013245,0.6760901212692261,-0.07225337624549866,0.7217018604278564,0.6124299764633179,-0.11804854869842529,0.7802461385726929,0.6837078928947449,-0.07927355915307999,0.7193182110786438,0.6360947489738464,-0.1961052566766739,0.7746346592903137,0.7168371081352234,-0.16605283319950104
0.5298935770988464,0.5882664918899536,-0.11795021593570709,0.5224767923355103,0.5877021551132202,-0.11406417191028595,0.5218150615692139,0.5854116678237915,-0.11406850814819336,0.520971417427063,0.582840621471405,-0.11414209753274918,0.5258187055587769,0.5931666493415833,-0.10906998813152313,0.5262082815170288,0.5950714349746704,-0.10907323658466339,0.5270775556564331,0.5969850420951843,-0.10913984477519989,0.522260844707489,0.5767473578453064,-0.06466683745384216,0.528336763381958,0.5977268218994141,-0.03913756459951401,0.5329749584197998,0.581493616104126,-0.09605581313371658,0.5357035398483276,0.5884001851081848,-0.08892253041267395,0.5353509187698364,0.5760087370872498,-0.04299614205956459,0.552331268787384,0.596079409122467,-0.006891059223562479,0.52613365650177,0.5163842439651489,-0.16552230715751648,0.5543763041496277,0.6319879293441772,-0.04348625987768173,0.5007888674736023,0.5380027890205383,-0.26834553480148315,0.5358968377113342,0.6266652345657349,-0.09889009594917297,0.4928766191005707,0.5506866574287415,-0.2878016233444214,0.5314841270446777,0.6221190690994263,-0.0964009016752243,0.49333229660987854,0.5390682816505432,-0.2805205285549164,0.5308394432067871,0.6234092712402344,-0.08418072015047073,0.4979135990142822,0.5432239174842834,-0.2684916853904724,0.5333728790283203,0.6231861710548401,-0.0949549525976181,0.640653669834137,0.5329115986824036,-0.026130488142371178,0.6490190029144287,0.5651267170906067,0.026514938101172447,0.6323519945144653,0.5159275531768799,-0.2323060929775238,0.7004362940788269,0.6215571165084839,-0.10185430198907852,0.6805100440979004,0.5864342451095581,-0.17669150233268738,0.7776274085044861,0.6782839894294739,-0.15259627997875214,0.6861273646354675,0.5899983644485474,-0.1707582175731659,0.7939382791519165,0.6876230835914612,-0.16090801358222961,0.6956974267959595,0.5569741725921631,-0.23114147782325745,0.7917298078536987,0.7244284152984619,-0.2396223545074463
0.5222485661506653,0.5835179686546326,-0.14126211404800415,0.5203916430473328,0.5880981683731079,-0.1564597189426422,0.5201539397239685,0.5879886150360107,-0.1564394235610962,0.5205007791519165,0.5923082232475281,-0.15646147727966309,0.5198134779930115,0.5887997150421143,-0.1569378823041916,0.5197353363037109,0.5832176804542542,-0.15698158740997314,0.5197769403457642,0.5789492726325989,-0.15706907212734222,0.5249754190444946,0.5963907241821289,-0.1913483738899231,0.5259295701980591,0.5735681056976318,-0.2061862200498581,0.5281516313552856,0.5830203294754028,-0.1381460279226303,0.5270864367485046,0.5845279693603516,-0.1328427940607071,0.5471557974815369,0.6101318001747131,-0.1636282205581665,0.5482393503189087,0.5393689870834351,-0.17573006451129913,0.5282629728317261,0.5918430089950562,-0.16205109655857086,0.5308446288108826,0.530321478843689,-0.18049483001232147,0.5041776895523071,0.566489040851593,-0.24344725906848907,0.5125035047531128,0.5188321471214294,-0.18800821900367737,0.4968976080417633,0.5657652020454407,-0.25045809149742126,0.5098739862442017,0.5101972222328186,-0.19990944862365723,0.49572595953941345,0.5585687756538391,-0.24156701564788818,0.5081009864807129,0.5162201523780823,-0.20306269824504852,0.4993925988674164,0.5571720004081726,-0.26006707549095154,0.5099303126335144,0.5222100019454956,-0.1891208440065384,0.6522195339202881,0.5588931441307068,-0.02369803749024868,0.6489585638046265,0.5203230977058411,0.023462291806936264,0.705122709274292,0.6278342008590698,-0.041592977941036224,0.64499431848526,0.511134922504425,0.08396084606647491,0.7707875967025757,0.689173698425293,-0.034005895256996155,0.7096725106239319,0.5703001618385315,0.14446783065795898,0.7789522409439087,0.6931821703910828,-0.0337727852165699,0.7207244038581848,0.5829432606697083,0.14881430566310883,0.7851613163948059,0.7196112275123596,-0.09014487266540527,0.7265042662620544,0.5892286896705627,0.1333273947238922
0.5294849872589111,0.5881407856941223,-0.1574862003326416,0.5245135426521301,0.5866554379463196,-0.16823908686637878,0.5242630243301392,0.5850195288658142,-0.16822391748428345,0.5242416858673096,0.5857352018356323,-0.16828890144824982,0.5242027640342712,0.5916971564292908,-0.16443169116973877,0.524204671382904,0.591597318649292,-0.16442915797233582,0.5241912603378296,0.5919548869132996,-0.16449692845344543,0.52757728099823,0.5957464575767517,-0.1373012363910675,0.5292012095451355,0.5872981548309326,-0.10718582570552826,0.5364340543746948,0.5824642777442932,-0.14891669154167175,0.5366190075874329,0.5883587598800659,-0.14483626186847687,0.5515111684799194,0.5548865795135498,-0.1246071606874466,0.5573646426200867,0.5918365120887756,-0.08309021592140198,0.5299427509307861,0.524354100227356,-0.1846962422132492,0.5363302230834961,0.6220618486404419,-0.11879979074001312,0.4957959055900574,0.5456199049949646,-0.25632476806640625,0.5081280469894409,0.6002300977706909,-0.0898498073220253,0.4887918531894684,0.5395556688308716,-0.2732372283935547,0.5013726353645325,0.5928958654403687,-0.09704206883907318,0.4924793243408203,0.5546807050704956,-0.266685426235199,0.5035840272903442,0.5918506383895874,-0.08763948827981949,0.49739232659339905,0.5486622452735901,-0.2576947510242462,0.5072005391120911,0.5930759906768799,-0.0888524055480957,0.6512095332145691,0.5318694710731506,-0.018707890063524246,0.6606979966163635,0.5531870722770691,0.018568189814686775,0.6451083421707153,0.497981458902359,-0.09506534039974213,0.7013682126998901,0.6192217469215393,-0.06348518282175064,0.6601805090904236,0.5101243853569031,-0.016290821135044098,0.7775848507881165,0.6877825856208801,-0.07689055055379868,0.6649004220962524,0.5169777870178223,-0.008714884519577026,0.7911028265953064,0.6847016215324402,-0.08259671181440353,0.65919029712677,0.49989697337150574,-0.050178688019514084,0.7895417213439941,0.7269214391708374,-0.15069767832756042
